凤凰传奇之悠哉三打狗子明,#genre#
民视台湾,http://50.7.238.114:8278/ftvtaiwan_twn/playlist.m3u8?tid=MDFD8196635981966359&ct=19226&tsum=b82639ac8b4590b4206effe348e2f9c2
民视新闻,http://38.64.72.148/hls/modn/list/4012/chunklist0.m3u8
民视新闻,http://38.64.72.148/hls/modn/list/4012/chunklist1.m3u8
民视新闻,http://38.64.72.148:80/hls/modn/list/4012/chunklist0.m3u8
民视新闻,http://38.64.72.148:80/hls/modn/list/4012/chunklist1.m3u8
民视新闻,http://198.16.100.90:8278/ftvnew_taiwan/playlist.m3u8?tid=md953ce86cdad16241449&ct=17874&tsum=949d4aace793a001dd41392b210ba406
澳亚卫视,http://live.mastvnet.com:800/4rlff1m/1024/live.m3u8
澳亚卫视,http://live.mastvnet.com:800/4rlff1m/a/live.m3u8
澳亚卫视,http://live.mastvnet.com:800/4rlff1m/live.m3u8
澳亚卫视,https://live.mastvnet.com/lsdream/lY44pmm/2000/live.m3u8
澳视卫星,http://61.244.22.5/ch3/_definst_/ch3.live/playlist.m3u8
澳视卫星,http://61.244.22.5/ch3/ch3.live/index.m3u8
澳视澳门,http://61.244.22.5/ch1/ch1.live/index.m3u8
澳视澳门,http://61.244.22.5/ch1/ch1.live/playelist.m3u8
澳视葡文,http://61.244.22.5/ch2/ch2.live/index.m3u8
澳视葡文,http://61.244.22.5/ch2/ch2.live/playelist.m3u8
澳门Macau,http://61.244.22.5/ch3/ch3.live/index.m3u8
澳门卫视,http://61.244.22.5/ch3/ch3.live/chunklist_w1228316132.m3u8
澳门有线 CH1,http://202.175.127.77/live/show/ch1/index.m3u8
澳门有线 CH3,http://202.175.127.77/live/show/ch3/index.m3u8
澳门有线互动新闻,http://202.175.127.77/live/show/ch2/index.m3u8
澳门莲花,http://anren.live/HK/BiIOU11uLA.m3u8
澳门莲花,http://anren.live/HK/BiIOU11uLA.m3u8?zgangd
澳门莲花,http://nettvpro.live/hls/lotustv.php
澳门莲花,http://nettvpro.live/hls/lotustv.php?zgangd
澳门莲花,https://p.ggiptv.com/v/macaulotustv.php
澳门资讯,http://61.244.22.5/ch5/info_ch5.live/index.m3u8
澳门资讯,http://61.244.22.5/ch5/info_ch5.live/master.m3u8
爱尔达影剧,http://50.7.238.114:8278/eltadrama_twn/playlist.m3u8?tid=mea60e416943110603068&ct=17874&tsum=ede38d2a218a34b5397af9d19e0c39a3
爱尔达影剧,http://198.16.100.90:8278/eltadrama_twn/playlist.m3u8?tid=mea60e416943110603068&ct=17874&tsum=ede38d2a218a34b5397af9d19e0c39a3
环球电视,http://zb.xzxwhcb.com:9999/hls/world.m3u8
番薯,http://61.216.67.119:1935/TWHG/E1/chunklist_w7058102.m3u8
番薯,http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8
番薯台,http://61.216.67.119:1935/TWHG/E1/chunklist_w7058102.m3u8
番薯台,http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8
翡翠台,http://36.36.200.212:9901/tsfile/live/1008_1.m3u8?key=txiptv&url=tvzb.com
翡翠台,http://198.16.100.90:8278/jade_twn/playlist.m3u8?tid=MA3A7166615971666159&ct=19226&tsum=abeff4c5d0d1ad10147a21ebc6cc5182
翡翠台,http://zw9999.cnstream.top:80/play/ubI0Nrlni6TwusjXuSxNxA5oJl8b5Icz-0MXK7POxcc/ts
翡翠台,http://zw9999.cnstream.top:80/play/ubI0Nrlni6TwusjXuSxNxCgMBzU9XfDMGLwaGxto_X4/ts
耀才财经,http://202.69.67.66:443/webcast/bshdlive-mobile/playlist.m3u8
耀才财经,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8
耀才财经,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8?wowzasessionid=64000
耀才财经,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8?wowzasessionid=64000?zgangd
耀才财经,https://v3.mediacast.hk/webcast/bshdlive-pc/playlist.m3u8
镜新闻Mnews,https://ytm2.yuanhsing.cf/mnews.m3u8
长城精品,http://38.64.72.148:80/hls/modn/list/4008/chunklist0.m3u8
靖天国际,http://198.16.100.90:8278/jingtianintl_twn/playlist.m3u8?tid=MC7C4153806141538061&ct=19254&tsum=79854f3ccdc23693ea39da52af54d35b
面包台,https://video.bread-tv.com:8091/hls-live24/online/index.m3u8
香港佛陀,http://js1.amtb.cn/liveedge/_definst_/livetv/chunklist.m3u8
香港佛陀,https://js1.amtb.cn/liveedge/_definst_/livetv/playlist.m3u8
香港卫视,http://cctvtxyh5c.liveplay.myqcloud.com/cstv/xianggangweishi_2/index.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8 
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=3c732f93c14e1bc0c07641df-156388849014752&wsIPSercert=8de23d0849e78e3b16ec92a809235421&wsMonitor=0
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=3c732f93c14e1bc0c07641df-156388849014752&wsIPSercert=8de23d0849e78e3b16ec92a809235421&wsMonitor=0 
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=8ee59707fee3ef96c922e680-167055218938751&wsIPSercert=d24f6d7c9d3646d9533d492d5209384b&wsMonitor=0
香港卫视文旅,https://myun-hw-s3.myun.tv/melj80jz/lxx27bol/1551285536499984128.m3u8
龙华偶像,http://50.7.238.114:8278/lunghuaidol_twn/playlist.m3u8?tid=MB3B9268047492680474&ct=19234&tsum=792a8d573313f22d3bd8670148df20cb
龙华偶像,http://50.7.238.114:8278/lunghuaidol_twn/playlist.m3u8?tid=MD6D6087277960872779&ct=19249&tsum=83e30fd8200429793355d21bf37719ff
龙华偶像,http://198.16.100.90:8278/lunghuaidol_twn/playlist.m3u8?tid=MD6D6087277960872779&ct=19249&tsum=83e30fd8200429793355d21bf37719ff
龙华戏剧,http://50.7.238.114:8278/lunghuaxiju_twn/playlist.m3u8?tid=MBAB4709384347093843&ct=19226&tsum=a2a7258f8565588e10b8da2f26ba8039

港澳台,#genre#
博斯运动,https://hls.ulivetv.net/v/live/cg1mq9e7sl34.m3u8?
博斯网球,https://hls.ulivetv.net/v/live/cg1nb00eplts.m3u8?
博斯高球,https://hls.ulivetv.net/v/live/cg1n0b4bgbeo.m3u8?
博斯无限,https://hls.ulivetv.net/v/live/clecumtydz28.m3u8?
ELTA 体育1,https://hls.ulivetv.net/v/live/clecyhjewngg.m3u8?
ELTA 体育2,https://hls.ulivetv.net/v/live/clecysls7oow.m3u8?
ELTA 体育3,https://hls.ulivetv.net/v/live/cnnh2pl4cam8.m3u8?
ELEVEN体育1,https://hls.ulivetv.net/v/live/cg1mg0pkbi68.m3u8?
ELEVEN体育2,https://hls.ulivetv.net/v/live/cg1mlp24a2tc.m3u8?
亚洲旅游台,https://hls.ulivetv.net/v/live/cl7cikas48n4.m3u8?
罪案侦查频道,https://hls.ulivetv.net/v/live/cl7ci6wopq68.m3u8?
History 频道,https://hls.ulivetv.net/v/live/cl7ch406n6ww.m3u8?
美食星球频道,https://hls.ulivetv.net/v/live/cl7cq7br5d4w.m3u8?
TLC 旅游生活頻道,https://hls.ulivetv.net/v/live/cl7chv63w4ao.m3u8?
客家电视台,https://hls.ulivetv.net/v/live/clectmxixadc.m3u8?
凤凰卫视中文台,https://hls.ulivetv.net/v/live/cg4l8oajkyww.m3u8?
凤凰卫视资讯台,https://hls.ulivetv.net/v/live/cfxskn7pjv0g.m3u8?
TVB  J2,https://hls.ulivetv.net/v/live/cfxrks69bzcw.m3u8?
TVB 翡翠台,https://hls.ulivetv.net/v/live/cfxp7kxld96o.m3u8?
TVB 翡翠台,https://hls.ulivetv.net/v/live/d4lfhxzfwkjk.m3u8?
TVB 星河台,https://hls.ulivetv.net/v/live/cl7c95iovqo0.m3u8?
TVB 明珠台,https://hls.ulivetv.net/v/live/cfxphafmwyio.m3u8?
TVB 华语剧台,https://hls.ulivetv.net/v/live/ciw8gobsylds.m3u8?
TVB 亚洲剧台,https://hls.ulivetv.net/v/live/cnyy2jy9gdds.m3u8?
TVB 粤语片台,https://hls.ulivetv.net/v/live/cnv47oyqlmtc.m3u8?
TVB 千禧经典台,https://hls.ulivetv.net/v/live/d24fe2sjnr5s.m3u8?
TVB 无线新闻台,https://hls.ulivetv.net/v/live/cfm20xoztyv4.m3u8?
TVB 娱乐新闻台,https://hls.ulivetv.net/v/live/cnkh00kniz0g.m3u8?
TVB 无线财经体育资讯台,https://hls.ulivetv.net/v/live/cu0g45h151kw.m3u8?
NOW 新闻台,https://hls.ulivetv.net/v/live/d24fsmrtvmf4.m3u8?
Viu TV,https://hls.ulivetv.net/v/live/cfxqqyonr4xs.m3u8?
HOY 资讯台,https://hls.ulivetv.net/v/live/crq2e7quuukg.m3u8?
港台电视1,https://hls.ulivetv.net/v/live/cfxry1ma5e4g.m3u8?
港台电视2,https://hls.ulivetv.net/v/live/cfxs3n0cxs5c.m3u8?
TVB 亚洲武侠台,https://hls.ulivetv.net/v/live/cfxs3n0cxs5c.m3u8?
TVB 高清翡翠台,https://hls.ulivetv.net/v/live/cfxs3n0cxs5c.m3u8?
中视,https://hls.ulivetv.net/v/live/cl7c5tec5wow.m3u8?
华视,https://hls.ulivetv.net/v/live/cl7c69hc4m2o.m3u8?
TVBS HD,https://hls.ulivetv.net/v/live/cl7c4wxioc00.m3u8?
TVBS 欢乐台,https://hls.ulivetv.net/v/live/cg0hzu3sgc00.m3u8?
靖天卡通台,https://hls.ulivetv.net/v/live/d314fs4kxem8.m3u8?
东森幼幼台,https://hls.ulivetv.net/v/live/ciw8f5pwdghs.m3u8?
MOMO 亲子台,https://hls.ulivetv.net/v/live/cl7cd4sc85a8.m3u8?
Boomerang HD,https://hls.ulivetv.net/v/live/cl7cetj6bz5s.m3u8?
小尼克频道,https://hls.ulivetv.net/v/live/cl7ccsvv560w.m3u8?
尼克儿童频道,https://hls.ulivetv.net/v/live/clecty3pkqm8.m3u8?
壹新闻,https://hls.ulivetv.net/v/live/cfxwzsgnhnls.m3u8?
镜新闻,https://hls.ulivetv.net/v/live/d314iu0o45ds.m3u8?
中天新闻,https://hls.ulivetv.net/v/live/cg1049vjg14w.m3u8?
东森新闻,https://hls.ulivetv.net/v/live/clecuz9d78ow.m3u8?
台视新闻,https://hls.ulivetv.net/v/live/clevc7agnphc.m3u8?
华视新闻,https://hls.ulivetv.net/v/live/cl7c69hc4m2o.m3u8?
年代新闻,https://hls.ulivetv.net/v/live/cl7cbgg2j000.m3u8?
中视新闻,https://hls.ulivetv.net/v/live/clev54g636bk.m3u8?
寰宇新闻台,https://hls.ulivetv.net/v/live/cfxws90rpmf4.m3u8?
东森财经新闻,https://hls.ulivetv.net/v/live/cl7c5f64zg74.m3u8?
TVBS 新闻台,https://hls.ulivetv.net/v/live/cfxyummruo5c.m3u8?
东森综合台,https://hls.ulivetv.net/v/live/clecuafija9s.m3u8?
星卫娱乐台,https://hls.ulivetv.net/v/live/cl7csf4rd2gw.m3u8?
纬来日本台,https://hls.ulivetv.net/v/live/cl7c7d6a1j28.m3u8?
纬来体育台,https://hls.ulivetv.net/v/live/cg1mbnhpe0u8.m3u8?
纬来电影台,https://hls.ulivetv.net/v/live/cl7cmdp021mo.m3u8?
龙华电影台,https://hls.ulivetv.net/v/live/cl7cmqsyvdmo.m3u8?
东森电影台,https://hls.ulivetv.net/v/live/cl7ca5o7h4n4.m3u8?
靖天电影台,https://hls.ulivetv.net/v/live/cl7cnhrqwreo.m3u8?
靖天国际台,https://hls.ulivetv.net/v/live/d3qihhlyr2o0.m3u8?
靖洋戏剧台,https://hls.ulivetv.net/v/live/clect8xzw534.m3u8?
美亚电影台,https://hls.ulivetv.net/v/live/cl7cpvwwclog.m3u8?
龙祥电影台,https://hls.ulivetv.net/v/live/cl7cjqrlyzeo.m3u8?
卫视电影台,https://hls.ulivetv.net/v/live/cl7cjf5jgs00.m3u8?
HBO HD,https://hls.ulivetv.net/v/live/cl7cfnwsvl4w.m3u8?
NBA HD,https://hls.ulivetv.net/v/live/cl7cdvv53n40.m3u8?
Euro sports,https://hls.ulivetv.net/v/live/cl7cnsau00jk.m3u8?
AXN,http://198.16.100.90:8278/axn_twn/playlist.m3u8?tid=m1776995e9b3e16458394&ct=17874&tsum=b8a111d0b13c7761ce8b4e8f047adddb
CETV1,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225753/index.m3u8
CETV2,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225756/index.m3u8
CETV3,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226226/index.m3u8
CETV4,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226225/index.m3u8
CETV,http://111.74.155.231:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=0&authid=0
山东教育,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226238/index.m3u8
金鹰卡通,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225744/index.m3u8
哈哈炫动,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226213/index.m3u8
优漫卡通,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225795/index.m3u8
北京卡酷,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225743/index.m3u8
冬奥纪实,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226232/index.m3u8
嘉佳卡通,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226227/index.m3u8
哒啵电竞,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226951/index.m3u8
哒啵赛事,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226954/index.m3u8


陕西一套,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226357/1.m3u8
陕西二套,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226358/1.m3u8
陕西三套,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226359/1.m3u8
陕西四套,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226360/1.m3u8
陕西五套,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226361/1.m3u8
陕西六套,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226362/1.m3u8
陕西七套,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226363/1.m3u8
陕西八套,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226364/1.m3u8
西安新闻综合,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226366/1.m3u8
西安都市,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226367/1.m3u8
西安商务资讯,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226368/1.m3u8
西安影视,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226369/1.m3u8
西安丝路,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226370/1.m3u8
西安教育,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226371/index.m3u8
咸阳-1,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226372/index.m3u8
杨凌-1,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226373/index.m3u8
延安-1,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226374/1.m3u8
延安-2,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226375/1.m3u8
铜川-1,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226379/1.m3u8
铜川-2,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226380/1.m3u8
宝鸡-1,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226383/1.m3u8
宝鸡-2,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226384/1.m3u8
宁强-1,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226390/1.m3u8
宁强-2,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226389/1.m3u8
汉中-1,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226331/1.m3u8
汉中-3,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225991/index.m3u8
佛坪-1,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226454/1.m3u8
镇巴-1,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226457/1.m3u8
略阳-1,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226322/1.m3u8
西乡-1,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226556/index.m3u8
榆林-1,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226377/1.m3u8
商洛-1,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226378/1.m3u8
渭南-1,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226376/1.m3u8
安康-1,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226385/1.m3u8
纪实人文,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226230/index.m3u8
山东教育卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226238/index.m3u8
置业频道,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226241/index.m3u8
京视剧场,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226242/index.m3u8
家庭理财,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226244/index.m3u8
奕坦春秋,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226245/index.m3u8
发现之旅,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226235/index.m3u8
老故事,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226236/index.m3u8
博斯运动,https://hls.ulivetv.net/v/live/cg1mq9e7sl34.m3u8?
博斯网球,https://hls.ulivetv.net/v/live/cg1nb00eplts.m3u8?
博斯高球,https://hls.ulivetv.net/v/live/cg1n0b4bgbeo.m3u8?
博斯无限,https://hls.ulivetv.net/v/live/clecumtydz28.m3u8?
ELTA 体育1,https://hls.ulivetv.net/v/live/clecyhjewngg.m3u8?
ELTA 体育2,https://hls.ulivetv.net/v/live/clecysls7oow.m3u8?
ELTA 体育3,https://hls.ulivetv.net/v/live/cnnh2pl4cam8.m3u8?
ELEVEN体育1,https://hls.ulivetv.net/v/live/cg1mg0pkbi68.m3u8?
ELEVEN体育2,https://hls.ulivetv.net/v/live/cg1mlp24a2tc.m3u8?
亚洲旅游台,https://hls.ulivetv.net/v/live/cl7cikas48n4.m3u8?
罪案侦查频道,https://hls.ulivetv.net/v/live/cl7ci6wopq68.m3u8?
History 频道,https://hls.ulivetv.net/v/live/cl7ch406n6ww.m3u8?
美食星球频道,https://hls.ulivetv.net/v/live/cl7cq7br5d4w.m3u8?
TLC 旅游生活頻道,https://hls.ulivetv.net/v/live/cl7chv63w4ao.m3u8?
客家电视台,https://hls.ulivetv.net/v/live/clectmxixadc.m3u8?
凤凰卫视中文台,https://hls.ulivetv.net/v/live/cg4l8oajkyww.m3u8?
凤凰卫视资讯台,https://hls.ulivetv.net/v/live/cfxskn7pjv0g.m3u8?
TVB  J2,https://hls.ulivetv.net/v/live/cfxrks69bzcw.m3u8?
TVB 翡翠台,https://hls.ulivetv.net/v/live/cfxp7kxld96o.m3u8?
TVB 翡翠台,https://hls.ulivetv.net/v/live/d4lfhxzfwkjk.m3u8?
TVB 星河台,https://hls.ulivetv.net/v/live/cl7c95iovqo0.m3u8?
TVB 明珠台,https://hls.ulivetv.net/v/live/cfxphafmwyio.m3u8?
TVB 华语剧台,https://hls.ulivetv.net/v/live/ciw8gobsylds.m3u8?
TVB 亚洲剧台,https://hls.ulivetv.net/v/live/cnyy2jy9gdds.m3u8?
TVB 粤语片台,https://hls.ulivetv.net/v/live/cnv47oyqlmtc.m3u8?
TVB 千禧经典台,https://hls.ulivetv.net/v/live/d24fe2sjnr5s.m3u8?
TVB 无线新闻台,https://hls.ulivetv.net/v/live/cfm20xoztyv4.m3u8?
TVB 娱乐新闻台,https://hls.ulivetv.net/v/live/cnkh00kniz0g.m3u8?
TVB 无线财经体育资讯台,https://hls.ulivetv.net/v/live/cu0g45h151kw.m3u8?
NOW 新闻台,https://hls.ulivetv.net/v/live/d24fsmrtvmf4.m3u8?
Viu TV,https://hls.ulivetv.net/v/live/cfxqqyonr4xs.m3u8?
HOY 资讯台,https://hls.ulivetv.net/v/live/crq2e7quuukg.m3u8?
港台电视1,https://hls.ulivetv.net/v/live/cfxry1ma5e4g.m3u8?
港台电视2,https://hls.ulivetv.net/v/live/cfxs3n0cxs5c.m3u8?
TVB 亚洲武侠台,https://hls.ulivetv.net/v/live/cfxs3n0cxs5c.m3u8?
TVB 高清翡翠台,https://hls.ulivetv.net/v/live/cfxs3n0cxs5c.m3u8?
中视,https://hls.ulivetv.net/v/live/cl7c5tec5wow.m3u8?
华视,https://hls.ulivetv.net/v/live/cl7c69hc4m2o.m3u8?
TVBS HD,https://hls.ulivetv.net/v/live/cl7c4wxioc00.m3u8?
TVBS 欢乐台,https://hls.ulivetv.net/v/live/cg0hzu3sgc00.m3u8?
靖天卡通台,https://hls.ulivetv.net/v/live/d314fs4kxem8.m3u8?
东森幼幼台,https://hls.ulivetv.net/v/live/ciw8f5pwdghs.m3u8?
MOMO 亲子台,https://hls.ulivetv.net/v/live/cl7cd4sc85a8.m3u8?
Boomerang HD,https://hls.ulivetv.net/v/live/cl7cetj6bz5s.m3u8?
小尼克频道,https://hls.ulivetv.net/v/live/cl7ccsvv560w.m3u8?
尼克儿童频道,https://hls.ulivetv.net/v/live/clecty3pkqm8.m3u8?
壹新闻,https://hls.ulivetv.net/v/live/cfxwzsgnhnls.m3u8?
镜新闻,https://hls.ulivetv.net/v/live/d314iu0o45ds.m3u8?
中天新闻,https://hls.ulivetv.net/v/live/cg1049vjg14w.m3u8?
东森新闻,https://hls.ulivetv.net/v/live/clecuz9d78ow.m3u8?
台视新闻,https://hls.ulivetv.net/v/live/clevc7agnphc.m3u8?
华视新闻,https://hls.ulivetv.net/v/live/cl7c69hc4m2o.m3u8?
年代新闻,https://hls.ulivetv.net/v/live/cl7cbgg2j000.m3u8?
中视新闻,https://hls.ulivetv.net/v/live/clev54g636bk.m3u8?
寰宇新闻台,https://hls.ulivetv.net/v/live/cfxws90rpmf4.m3u8?
东森财经新闻,https://hls.ulivetv.net/v/live/cl7c5f64zg74.m3u8?
TVBS 新闻台,https://hls.ulivetv.net/v/live/cfxyummruo5c.m3u8?
东森综合台,https://hls.ulivetv.net/v/live/clecuafija9s.m3u8?
星卫娱乐台,https://hls.ulivetv.net/v/live/cl7csf4rd2gw.m3u8?
纬来日本台,https://hls.ulivetv.net/v/live/cl7c7d6a1j28.m3u8?
纬来体育台,https://hls.ulivetv.net/v/live/cg1mbnhpe0u8.m3u8?
纬来电影台,https://hls.ulivetv.net/v/live/cl7cmdp021mo.m3u8?
龙华电影台,https://hls.ulivetv.net/v/live/cl7cmqsyvdmo.m3u8?
东森电影台,https://hls.ulivetv.net/v/live/cl7ca5o7h4n4.m3u8?
靖天电影台,https://hls.ulivetv.net/v/live/cl7cnhrqwreo.m3u8?
靖天国际台,https://hls.ulivetv.net/v/live/d3qihhlyr2o0.m3u8?
靖洋戏剧台,https://hls.ulivetv.net/v/live/clect8xzw534.m3u8?
美亚电影台,https://hls.ulivetv.net/v/live/cl7cpvwwclog.m3u8?
龙祥电影台,https://hls.ulivetv.net/v/live/cl7cjqrlyzeo.m3u8?
卫视电影台,https://hls.ulivetv.net/v/live/cl7cjf5jgs00.m3u8?
HBO HD,https://hls.ulivetv.net/v/live/cl7cfnwsvl4w.m3u8?
NBA HD,https://hls.ulivetv.net/v/live/cl7cdvv53n40.m3u8?
Euro sports,https://hls.ulivetv.net/v/live/cl7cnsau00jk.m3u8?
AXN,http://198.16.100.90:8278/axn_twn/playlist.m3u8?tid=m1776995e9b3e16458394&ct=17874&tsum=b8a111d0b13c7761ce8b4e8f047adddb
中视,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV71.m3u8
中天新闻,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV28.m3u8
台视新闻,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV25.m3u8
中视新闻,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV09.m3u8
民视新闻,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV17.m3u8
三立新闻,http://125.227.210.55:35238/VideoInput/play.ts
三立iNEWS,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV01.m3u8
东森财经,https://ytm2.yuanhsing.cf/EBCFinancial.m3u8
东森财经,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV03.m3u8
年代新闻,http://211.23.114.106:8517/http/60.251.39.91:8081/hls/67/809/ch27.m3u8
非凡新闻,http://125.227.210.55:28993/VideoInput/play.ts
TVBS新闻,http://38.64.72.148/hls/modn/list/4006/chunklist1.m3u8
TVBS NESW,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV31.m3u8
幸福空间居家台,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV41.m3u8
镜新闻,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV70.m3u8
环宇国际新闻,https://ytm2.yuanhsing.cf/GlobalNewsTV.m3u8
三立NEWS+,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV32.m3u8
华视综艺,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV26.m3u8
华视综艺,https://ytm2.yuanhsing.cf/TBSCTSSHOW.m3u8
华视戏剧,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV12.m3u8
华视戏剧,https://ytm2.yuanhsing.cf/ctsprog.m3u8
大立电视,http://www.dalitv.com.tw:4568/live/dali/index.m3u8
番薯台,http://61.216.67.119:1935/TWHG/E1/chunklist_w7058102.m3u8
八大电视,https://ytm2.yuanhsing.cf/GTVDRAMA.m3u8
大立电视,http://www.dalitv.com.tw:4568/live/dali/index.m3u8
番薯台,http://61.216.67.119:1935/TWHG/E1/chunklist_w7058102.m3u8
eedge17/live_122_3.stream/chunklist.m3u8
镜新闻,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV70.m3u8
环宇新聞台,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV02.m3u8
民视新闻,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV17.m3u8
中视新闻,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV09.m3u8
镜新闻,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV70.m3u8
MOMO1台,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV04.m3u8
MOMO2台,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV05.m3u8

江西都市频道,http://111.74.155.231:9901/tsfile/live/0018_1.m3u8?key=txiptv&playlive=0&authid=0
江西经济生活频道,http://111.74.155.231:9901/tsfile/live/0019_1.m3u8?key=txiptv&playlive=0&authid=0
影视旅游频道,http://111.74.155.231:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=0&authid=0

4K
4K修复,http://[2409:8087:2001:20:2800:0:df6e:eb14]/ott.mobaibox.com/PLTV/4/224/3221228141/index.m3u8
CCTV-8K,http://[2409:8087:2001:20:2800:0:df6e:eb03]/ott.mobaibox.com/PLTV/4/224/3221228165/index.m3u8
CCTV-16,http://[2409:8087:2001:20:2800:0:df6e:eb18]/ott.mobaibox.com/PLTV/4/224/3221228127/index.m3u8
CCTV-16,http://[2409:8087:2001:20:2800:0:df6e:eb04]/ott.mobaibox.com/PLTV/4/224/3221228314/index.m3u8
